Year   Age   Cohort      Female        Male       Total
 1938   24      1913   202931.32   197390.30   400321.63
 1938   25      1913   201981.27   193516.71   395497.98
 1938   25      1912   202419.77   196587.96   399007.74
 1938   26      1912   202217.56   193875.50   396093.05
 1938   26      1911   202062.95   195300.50   397363.45
 1938   27      1911   202351.09   193439.81   395790.90
 1938   27      1910   202999.48   195427.54   398427.01
 1938   28      1910   203446.47   194104.46   397550.94
 1938   28      1909   204917.60   196278.86   401196.46
 1938   29      1909   205194.06   195217.56   400411.61
 1938   29      1908   205964.87   195936.99   401901.85
 1938   30      1908   205901.32   194938.86   400840.18
 1938   30      1907   204302.63   193945.92   398248.55
 1938   31      1907   203865.45   192829.80   396695.25
 1938   31      1906   202244.78   192455.15   394699.92
 1938   32      1906   201449.89   191108.12   392558.01
 1938   32      1905   199176.27   190523.50   389699.77
 1938   33      1905   198183.29   188976.72   387160.01
 1938   33      1904   196905.85   189030.46   385936.31
 1938   34      1904   195723.18   187224.25   382947.43
 1938   34      1903   193655.97   186172.24   379828.20
 1938   35      1903   192485.05   184298.36   376783.40
 1938   35      1902   190625.94   182998.39   373624.33
 1938   36      1902   189629.50   181264.04   370893.53
 1938   36      1901   189444.55   180391.52   369836.07
 1938   37      1901   188750.15   178926.66   367676.81
 1938   37      1900   188120.26   176072.81   364193.06
 1938   38      1900   187808.30   174888.27   362696.58
 1938   38      1899   182548.44   164868.11   347416.55
 1938   39      1899   182680.46   164005.28   346685.74
 1938   39      1898   178061.59   154076.60   332138.19
 1938   40      1898   178550.77   153479.85   332030.63
 1938   40      1897   175840.23   148140.97   323981.20
 1938   41      1897   176465.29   147731.85   324197.14
 1938   41      1896   174724.10   145969.29   320693.38
 1938   42      1896   175244.72   145611.94   320856.66
 1938   42      1895   171562.11   143348.16   314910.27
 1938   43      1895   171924.74   143031.48   314956.22
 1938   43      1894   170021.10   142104.32   312125.42
 1938   44      1894   169995.74   141676.23   311671.98
 1938   44      1893   168409.95   141114.55   309524.50
 1938   45      1893   168110.07   140614.67   308724.73
 1938   45      1892   167620.40   141461.83   309082.23
 1938   46      1892   167170.35   140880.92   308051.26
 1938   46      1891   165183.46   140695.75   305879.21
 1938   47      1891   164707.22   140094.00   304801.21
 1938   47      1890   159552.07   137103.65   296655.72
 1938   48      1890   159173.25   136601.32   295774.56
 1938   48      1889   156179.82   134523.65   290703.47
 1938   49      1889   155942.18   134208.57   290150.74
 1938   49      1888   157360.53   134620.72   291981.25
 1938   50      1888   157210.74   134442.29   291653.03
 1938   50      1887   155353.04   131867.25   287220.30
 1938   51      1887   155126.19   131689.74   286815.93
 1938   51      1886   152630.16   129769.31   282399.46
 1938   52      1886   152130.21   129354.31   281484.52
 1938   52      1885   149417.66   127777.98   277195.65
 1938   53      1885   148647.71   127042.45   275690.16
 1938   53      1884   147254.69   125921.54   273176.22
 1938   54      1884   146033.18   124620.95   270654.12
 1938   54      1883   145836.74   123982.79   269819.52
 1938   55      1883   144316.77   122213.76   266530.53
 1938   55      1882   145926.87   124984.18   270911.05
 1938   56      1882   144261.35   122932.76   267194.12
 1938   56      1881   144020.69   124894.63   268915.32
 1938   57      1881   142373.94   122773.68   265147.62
 1938   57      1880   138050.37   120200.78   258251.15
 1938   58      1880   136506.57   118209.32   254715.89
 1938   58      1879   130969.83   113712.27   244682.11
 1938   59      1879   129647.39   112058.76   241706.15
 1938   59      1878   128437.06   110597.94   239034.99
 1938   60      1878   127377.92   109389.61   236767.53
 1938   60      1877   125986.68   108398.01   234384.69
 1938   61      1877   125160.14   107514.96   232675.10
 1938   61      1876   122420.71   106044.53   228465.24
 1938   62      1876   121701.85   105275.43   226977.28
 1938   62      1875   116141.74   101865.16   218006.90
 1938   63      1875   115498.61   101027.23   216525.84
 1938   63      1874   110905.16    97863.46   208768.61
 1938   64      1874   110167.25    96695.67   206862.92
 1938   64      1873   107194.21    94003.34   201197.54
 1938   65      1873   106280.58    92431.48   198712.05
 1938   65      1872   104155.34    90606.61   194761.95
 1938   66      1872   102954.45    88620.45   191574.89
 1938   66      1871    99577.26    85504.38   185081.64
 1938   67      1871    98011.86    83145.50   181157.35
 1938   67      1870    92052.96    77848.04   169901.00
 1938   68      1870    90243.04    75309.54   165552.58
 1938   68      1869    84916.02    71339.43   156255.45
 1938   69      1869    82927.96    68751.51   151679.47
 1938   69      1868    81481.90    67136.74   148618.64
 1938   70      1868    79497.29    64717.76   144215.04
 1938   70      1867    78081.25    62774.48   140855.73
 1938   71      1867    76184.42    60566.21   136750.63
 1938   71      1866    73888.75    57510.72   131399.47
 1938   72      1866    72037.94    55449.74   127487.69
 1938   72      1865    67604.77    51108.76   118713.52
 1938   73      1865    65762.08    49064.85   114826.94
 1938   73      1864    61179.94    45601.57   106781.51
 1938   74      1864    59212.20    43429.51   102641.71
 1938   74      1863    55506.98    41031.68    96538.66
 1938   75      1863    53395.56    38742.81    92138.37
 1938   75      1862    50771.68    36757.95    87529.63
 1938   76      1862    48421.10    34309.19    82730.28
 1938   76      1861    46283.12    32074.74    78357.86
 1938   77      1861    43710.16    29509.98    73220.13
 1938   77      1860    41136.73    27126.23    68262.96
 1938   78      1860    38462.55    24558.70    63021.24
 1938   78      1859    35785.12    22790.94    58576.06
 1938   79      1859    33097.89    20346.02    53443.91
 1938   79      1858    31629.53    19689.25    51318.78
 1938   80      1858    28868.91    18145.02    47013.93
 1938   80      1857    27356.17    17205.15    44561.32
 1938   81      1857    25360.93    15554.10    40915.02
 1938   81      1856    23875.57    14472.11    38347.68
 1938   82      1856    21990.90    12989.74    34980.64
 1938   82      1855    19945.22    11500.31    31445.52
 1938   83      1855    18185.70    10211.06    28396.76
 1938   83      1854    16564.44     9215.95    25780.39
 1938   84      1854    14945.02     8082.20    23027.22
 1938   84      1853    13292.12     7061.58    20353.70
 1938   85      1853    11864.89     6100.98    17965.87
 1938   85      1852    11021.39     5459.37    16480.76
 1938   86      1852     9758.52     4667.91    14426.43
 1938   86      1851     8936.42     4255.60    13192.02
 1938   87      1851     7816.79     3591.73    11408.52
 1938   87      1850     6958.51     3165.28    10123.79
 1938   88      1850     6024.95     2635.04     8659.99
 1938   88      1849     5155.97     2278.29     7434.26
 1938   89      1849     4429.76     1877.42     6307.17
 1938   89      1848     3785.58     1590.40     5375.99
 1938   90      1848     3198.31     1284.96     4483.26
 1938   90      1847     2728.27     1048.89     3777.16
 1938   91      1847     2277.37      836.38     3113.75
 1938   91      1846     2061.96      751.67     2813.63
 1938   92      1846     1702.51      595.58     2298.09
 1938   92      1845     1458.51      507.37     1965.87
 1938   93      1845     1186.85      398.17     1585.02
 1938   93      1844     1028.13      338.37     1366.50
 1938   94      1844      825.84      257.58     1083.41
 1938   94      1843      673.48      216.77      890.25
 1938   95      1843      534.09      158.89      692.98
 1938   95      1842      426.77      134.33      561.10
 1938   96      1842      337.08       99.67      436.75
 1938   96      1841      297.48       78.63      376.10
 1938   97      1841      228.51       56.19      284.70
 1938   97      1840      196.78       48.77      245.55
 1938   98      1840      144.31       35.95      180.26
 1938   98      1839      113.32       27.26      140.58
 1938   99      1839       82.94       20.11      103.05
 1938   99      1838       61.97       12.63       74.59
 1938   100     1838       45.10        8.49       53.59
 1938   100     1837       34.61        7.35       41.96
 1938   101     1837       22.44        5.51       27.94
 1938   101     1836       17.64        3.49       21.13
 1938   102     1836       10.26        2.52       12.78
 1938   102     1835        9.10        2.43       11.52
 1938   103     1835        5.81        1.76        7.57
 1938   103     1834        5.47        1.46        6.93
 1938   104     1834        3.28        1.15        4.43
 1938   104     1833        3.74        0.27        4.01
 1938   105     1833        2.26        0.09        2.35
 1938   105     1832        1.95        0.42        2.38
 1938   106     1832        1.48        0.09        1.57
 1938   106     1831        0.74        0.42        1.16
 1938   107     1831        0.74        0.09        0.83
 1938   107     1830        0.76        0.15        0.91
 1938   108     1830        0.42        0.00        0.42
 1938   108     1829        0.32        0.00        0.32
 1938   109     1829        0.00        0.00        0.00
 1938   109     1828        0.00        0.00        0.00
 1938   110      0       0.00        0.00        0.00
 1939    0      1939   176998.17   185698.96   362697.13
 1939    0      1938   168278.12   175477.32   343755.45
 1939    1      1938   172667.87   179976.50   352644.37
 1939    1      1937   165986.88   172478.53   338465.41
 1939    2      1937   166285.30   172781.76   339067.06
 1939    2      1936   162800.31   168442.03   331242.34
 1939    3      1936   163643.47   169407.65   333051.13
 1939    3      1935   161974.69   167691.86   329666.55
 1939    4      1935   161929.54   167612.61   329542.15
 1939    4      1934   160852.34   166494.67   327347.01
 1939    5      1934   160252.41   165726.00   325978.41
 1939    5      1933   161427.41   166435.87   327863.28
 1939    6      1933   160584.46   165354.59   325939.06
 1939    6      1932   165682.84   170268.37   335951.21
 1939    7      1932   164816.35   169156.67   333973.02
 1939    7      1931   168521.28   172371.72   340893.00
 1939    8      1931   167859.09   171498.16   339357.25
 1939    8      1930   168094.60   170564.75   338659.35
 1939    9      1930   167924.65   170257.15   338181.80
 1939    9      1929   168351.71   170891.22   339242.93
 1939   10      1929   168754.74   171174.94   339929.68
 1939   10      1928   170282.42   173058.76   343341.18
 1939   11      1928   171169.38   173837.27   345006.65
